Reservation Id,Invoice Line Id,Revenue Group,Description,Quantity,Total,Vat (already included in Total),Posting Date
180,4,Food & Beverage,Tea bag,1,2.75,0.15,06/10/2018
180,5,Food & Beverage,Croissant,1,1.5,0.08,06/10/2018
180,6,Room revenue,Room Rental Charge,1,107.1,6.06,06/10/2018
180,7,City Tax,City Tax,1,4.55,0,06/10/2018
182,1,Room revenue,Room Rental Charge,1,84.6,4.78,05/10/2018
182,2,City Tax,City Tax,1,3.59,0,05/10/2018
182,3,Food & Beverage,Marie Stella Sparkling ,1,3.5,0.19,06/10/2018
182,4,Food & Beverage,Cappuccino,3,9,0.5,06/10/2018
182,5,Room revenue,Room Rental Charge,1,107.1,6.06,06/10/2018
182,6,City Tax,City Tax,1,4.55,0,06/10/2018
183,1,Room revenue,Room Rental Charge,1,180,10.18,03/10/2018
183,2,City Tax,City Tax,1,10.27,0,03/10/2018
184,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
184,2,City Tax,City Tax,1,7.36,0,07/10/2018
185,1,Food & Beverage,Warsteiner pint,2,13,2.25,05/10/2018
185,2,Food & Beverage,Warsteiner pint,2,13,2.25,05/10/2018
185,3,Food & Beverage,125gr Rosemary,1,3.95,0.22,05/10/2018
185,4,Food & Beverage,Warsteiner pint,2,13,2.25,05/10/2018
185,5,Food & Beverage,Warsteiner pint,1,6.5,1.12,05/10/2018
185,6,Food & Beverage,Warsteiner,2,8,1.38,05/10/2018
185,7,Room revenue,Room Rental Charge,1,117.92,6.67,05/10/2018
185,8,City Tax,City Tax,1,6.73,0,05/10/2018
186,1,Room revenue,Room Rental Charge,1,134,7.58,05/10/2018
186,2,City Tax,City Tax,1,7.65,0,05/10/2018
187,1,Room revenue,Room Rental Charge,1,179,10.13,04/10/2018
187,2,City Tax,City Tax,1,10.22,0,04/10/2018
188,1,City Tax,City Tax,1,5.02,0,06/10/2018
188,2,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,07/10/2018
189,1,Room revenue,Room Rental Charge,1,112.64,6.37,05/10/2018
189,2,City Tax,City Tax,1,6.43,0,05/10/2018
190,1,Room revenue,Room Rental Charge,1,179,10.13,04/10/2018
190,2,City Tax,City Tax,1,10.22,0,04/10/2018
190,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,05/10/2018
191,1,Room revenue,Room Rental Charge,1,124,7.01,06/10/2018
191,2,City Tax,City Tax,1,7.08,0,06/10/2018
200,1,Food & Beverage,The Founder Sauv gl,1,4.95,0.85,03/10/2018
200,2,Food & Beverage,Montes Chardonnay gl,1,6.5,1.12,04/10/2018
200,3,Food & Beverage,Montes Chardonnay gl,1,6.5,1.12,05/10/2018
204,1,City Tax,City Tax,1,6.11,0,07/10/2018
205,1,Room revenue,Room Rental Charge,1,171,9.67,04/10/2018
205,2,City Tax,City Tax,1,9.76,0,04/10/2018
206,1,Room revenue,Room Rental Charge,1,124,7.01,04/10/2018
206,2,City Tax,City Tax,1,7.08,0,04/10/2018
207,1,Room revenue,Room Rental Charge,1,139.92,7.92,01/10/2018
207,2,City Tax,City Tax,1,7.99,0,01/10/2018
208,1,Room revenue,Room Rental Charge,1,139.92,7.92,01/10/2018
208,2,City Tax,City Tax,1,7.99,0,01/10/2018
209,1,Room revenue,Room Rental Charge,1,93.28,5.28,06/10/2018
209,2,City Tax,City Tax,1,5.32,0,06/10/2018
212,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
212,2,City Tax,City Tax,1,4.55,0,05/10/2018
212,3,Room revenue,Room Rental Charge,1,102.6,5.8,06/10/2018
212,4,City Tax,City Tax,1,4.36,0,06/10/2018
212,5,Reservation Upgrades,Late Check out,1,29,1.64,07/10/2018
213,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
213,2,City Tax,City Tax,1,4.55,0,05/10/2018
213,3,Room revenue,Room Rental Charge,1,102.6,5.8,06/10/2018
213,4,City Tax,City Tax,1,4.36,0,06/10/2018
215,1,Room revenue,Room Rental Charge,1,189,10.69,03/10/2018
215,2,City Tax,City Tax,1,10.79,0,03/10/2018
216,1,Room revenue,Room Rental Charge,1,189,10.69,03/10/2018
216,2,City Tax,City Tax,1,10.79,0,03/10/2018
217,1,Room revenue,Room Rental Charge,1,95.4,5.4,06/10/2018
217,2,City Tax,City Tax,1,5.45,0,06/10/2018
220,1,Room revenue,Room Rental Charge,1,95.4,5.4,06/10/2018
220,2,City Tax,City Tax,1,5.45,0,06/10/2018
221,1,City Tax,City Tax,1,8.44,0,02/10/2018
222,1,City Tax,City Tax,1,8.44,0,02/10/2018
225,1,Room revenue,Room Rental Charge,1,93.28,5.28,06/10/2018
225,2,City Tax,City Tax,1,5.32,0,06/10/2018
226,1,Room revenue,Room Rental Charge,1,148,8.37,02/10/2018
226,2,City Tax,City Tax,1,8.45,0,02/10/2018
227,1,City Tax,City Tax,1,5.87,0,05/10/2018
227,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
228,1,City Tax,City Tax,1,6.58,0,07/10/2018
229,1,Room revenue,Room Rental Charge,1,166,9.39,02/10/2018
229,2,City Tax,City Tax,1,9.47,0,02/10/2018
231,1,City Tax,City Tax,1,5.46,0,07/10/2018
231,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
232,1,City Tax,City Tax,1,8.3,0,04/10/2018
235,1,Room revenue,Room Rental Charge,1,93.28,5.28,06/10/2018
235,2,City Tax,City Tax,1,5.32,0,06/10/2018
236,1,City Tax,City Tax,1,8.73,0,03/10/2018
237,1,Room revenue,Room Rental Charge,1,180,10.18,03/10/2018
237,2,City Tax,City Tax,1,10.27,0,03/10/2018
238,1,Room revenue,Room Rental Charge,1,130.24,7.37,01/10/2018
238,2,City Tax,City Tax,1,7.43,0,01/10/2018
239,1,Room revenue,Room Rental Charge,1,93.28,5.28,06/10/2018
239,2,City Tax,City Tax,1,5.32,0,06/10/2018
239,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
240,1,Room revenue,Room Rental Charge,1,130.24,7.37,01/10/2018
240,2,City Tax,City Tax,1,7.43,0,01/10/2018
240,3,Food & Beverage,On the day Breakfast Menu,2,33.9,1.91,02/10/2018
241,1,Room revenue,Room inc. breakfast,1,141.21,7.99,05/10/2018
241,2,City Tax,City Tax,1,4.81,0,05/10/2018
241,3,Reservation Upgrades,Breakfast prebooked,2,0,0,06/10/2018
241,4,Room revenue,Room inc. breakfast,1,136.71,7.73,06/10/2018
241,5,City Tax,City Tax,1,4.62,0,06/10/2018
241,6,Room revenue,Room inc. breakfast,1,105.21,5.95,07/10/2018
241,7,City Tax,City Tax,1,3.28,0,07/10/2018
241,8,Reservation Upgrades,Breakfast prebooked,2,0,0,07/10/2018
241,9,Reservation Upgrades,Breakfast prebooked,2,0,0,08/10/2018
242,1,Room revenue,Room inc. breakfast,1,128.65,7.28,05/10/2018
242,2,City Tax,City Tax,1,4.87,0,05/10/2018
242,3,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
242,4,Room revenue,Room inc. breakfast,1,124.15,7.02,06/10/2018
242,5,City Tax,City Tax,1,4.68,0,06/10/2018
242,6,Room revenue,Room inc. breakfast,1,92.66,5.24,07/10/2018
242,7,City Tax,City Tax,1,3.34,0,07/10/2018
242,8,Reservation Upgrades,Breakfast prebooked,1,0,0,07/10/2018
242,9,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
245,1,Room revenue,Room Rental Charge,1,101.2,5.72,05/10/2018
245,2,City Tax,City Tax,1,5.78,0,05/10/2018
245,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
246,1,Room revenue,Room inc. breakfast,1,187.95,10.63,02/10/2018
246,2,City Tax,City Tax,1,9.93,0,02/10/2018
246,3,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
247,1,Room revenue,Room Rental Charge,1,139,7.86,07/10/2018
247,2,City Tax,City Tax,1,7.93,0,07/10/2018
248,1,Room revenue,Room Rental Charge,1,139,7.86,07/10/2018
248,2,City Tax,City Tax,1,7.93,0,07/10/2018
252,1,Room revenue,Room Rental Charge,1,120.6,6.82,02/10/2018
252,2,City Tax,City Tax,1,5.12,0,02/10/2018
252,3,Room revenue,Room Rental Charge,1,138.6,7.84,03/10/2018
252,4,City Tax,City Tax,1,5.88,0,03/10/2018
253,1,Room revenue,Room Rental Charge,1,120.6,6.82,02/10/2018
253,2,City Tax,City Tax,1,5.12,0,02/10/2018
253,3,Food & Beverage,briefs/socks/BH,4,8,1.38,03/10/2018
253,4,Food & Beverage,Shirt Folded,7,26.25,4.55,03/10/2018
253,5,Food & Beverage,Jeans,1,6.25,1.08,03/10/2018
253,6,Room revenue,Room Rental Charge,1,138.6,7.84,03/10/2018
253,7,City Tax,City Tax,1,5.88,0,03/10/2018
254,1,Reservation Upgrades,Parking,2,39,6.76,02/10/2018
254,2,Room revenue,Room Rental Charge,1,120.6,6.82,02/10/2018
254,3,City Tax,City Tax,1,5.12,0,02/10/2018
254,4,Room revenue,Room Rental Charge,1,138.6,7.84,03/10/2018
254,5,City Tax,City Tax,1,5.88,0,03/10/2018
255,1,Reservation Upgrades,Parking,2,39,6.76,02/10/2018
255,2,Room revenue,Room Rental Charge,1,120.6,6.82,02/10/2018
255,3,City Tax,City Tax,1,5.12,0,02/10/2018
255,4,Room revenue,Room Rental Charge,1,138.6,7.84,03/10/2018
255,5,City Tax,City Tax,1,5.88,0,03/10/2018
256,1,Reservation Upgrades,Parking,2,39,6.76,02/10/2018
256,2,Room revenue,Room Rental Charge,1,120.6,6.82,02/10/2018
256,3,City Tax,City Tax,1,5.12,0,02/10/2018
256,4,Room revenue,Room Rental Charge,1,138.6,7.84,03/10/2018
256,5,City Tax,City Tax,1,5.88,0,03/10/2018
257,1,Room revenue,Room Rental Charge,1,120.6,6.82,02/10/2018
257,2,City Tax,City Tax,1,5.12,0,02/10/2018
257,3,Room revenue,Room Rental Charge,1,138.6,7.84,03/10/2018
257,4,City Tax,City Tax,1,5.88,0,03/10/2018
258,1,Room revenue,Room Rental Charge,1,120.6,6.82,02/10/2018
258,2,City Tax,City Tax,1,5.12,0,02/10/2018
258,3,Room revenue,Room Rental Charge,1,138.6,7.84,03/10/2018
258,4,City Tax,City Tax,1,5.88,0,03/10/2018
260,1,Room revenue,Room Rental Charge,1,124,7.01,06/10/2018
260,2,City Tax,City Tax,1,7.08,0,06/10/2018
261,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
261,2,City Tax,City Tax,1,7.08,0,07/10/2018
262,1,Room revenue,Room Rental Charge,1,101.2,5.72,05/10/2018
262,2,City Tax,City Tax,1,5.78,0,05/10/2018
263,1,Room revenue,Room Rental Charge,1,108.24,6.12,05/10/2018
263,2,City Tax,City Tax,1,4.6,0,05/10/2018
263,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
266,1,Room revenue,Room inc. breakfast,1,175.9,9.95,01/10/2018
266,2,City Tax,City Tax,1,8.45,0,01/10/2018
266,3,Reservation Upgrades,Breakfast prebooked,2,0,0,02/10/2018
267,1,Food & Beverage,Montes Chardonnay gl,1,6.5,1.12,05/10/2018
267,2,Food & Beverage,Date and Walnut Old Fashioned,1,9.5,1.64,05/10/2018
267,3,Food & Beverage,Date and Walnut Old Fashioned,1,9.5,1.64,05/10/2018
267,4,City Tax,City Tax,1,6.11,0,05/10/2018
267,5,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
270,1,Room revenue,Room Rental Charge,1,109.12,6.17,06/10/2018
270,2,City Tax,City Tax,1,6.23,0,06/10/2018
282,1,Room revenue,Room Rental Charge,1,109.12,6.17,05/10/2018
282,2,City Tax,City Tax,1,6.23,0,05/10/2018
282,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
282,4,Room revenue,Room Rental Charge,1,101.2,5.72,06/10/2018
282,5,City Tax,City Tax,1,5.78,0,06/10/2018
282,6,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,07/10/2018
283,1,Room revenue,Room Rental Charge,1,139,7.86,05/10/2018
283,2,City Tax,City Tax,1,7.93,0,05/10/2018
283,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
284,1,Room revenue,Room Rental Charge,1,139,7.86,05/10/2018
284,2,City Tax,City Tax,1,7.93,0,05/10/2018
286,1,Room revenue,Room Rental Charge,1,134,7.58,07/10/2018
286,2,City Tax,City Tax,1,7.65,0,07/10/2018
287,1,Room revenue,Room Rental Charge,1,130.24,7.37,01/10/2018
287,2,City Tax,City Tax,1,7.43,0,01/10/2018
287,3,Reservation Upgrades,Early Checkin,1,29,1.64,01/10/2018
288,1,Room revenue,Room Rental Charge,1,131.12,7.42,05/10/2018
288,2,City Tax,City Tax,1,7.48,0,05/10/2018
292,1,Room revenue,Room inc. breakfast,1,202.95,11.48,03/10/2018
292,2,City Tax,City Tax,1,10.79,0,03/10/2018
292,3,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
293,1,Room revenue,Room Rental Charge,1,133,7.52,05/10/2018
293,2,City Tax,City Tax,1,7.59,0,05/10/2018
295,1,City Tax,City Tax,1,6.58,0,07/10/2018
296,1,Room revenue,Room Rental Charge,1,133,7.52,05/10/2018
296,2,City Tax,City Tax,1,7.59,0,05/10/2018
296,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
297,1,City Tax,City Tax,1,5.86,0,05/10/2018
299,1,Room revenue,Phone Call,1,13.39,2.32,04/10/2018
299,2,Room revenue,Phone Call,1,2.92,0.5,04/10/2018
299,3,City Tax,City Tax,1,7.62,0,04/10/2018
300,1,Room revenue,Room Rental Charge,1,138.16,7.82,04/10/2018
300,2,City Tax,City Tax,1,7.89,0,04/10/2018
305,1,Food & Beverage,Jameson 35ml,1,5,0.86,05/10/2018
305,2,Food & Beverage,San Pellegrino,1,3,0.16,05/10/2018
305,3,Food & Beverage,Grolsch pint,1,6,1.04,05/10/2018
305,4,Food & Beverage,Jameson 35ml,1,5,0.86,05/10/2018
305,5,Food & Beverage,Marie Stella Sparkling ,1,3.5,0.19,05/10/2018
305,6,Food & Beverage,Grolsch pint,1,6,1.04,05/10/2018
305,7,Food & Beverage,Jameson 35ml,1,5,0.86,05/10/2018
305,8,Food & Beverage,Juicy meatballs,1,7.5,0.42,05/10/2018
305,9,Food & Beverage,Lamb meatballs,1,7.5,0.42,05/10/2018
305,10,Food & Beverage,Ricotta tortellini,1,17.5,0.99,05/10/2018
305,11,Food & Beverage,Montes Pinot Noir btl,1,26.5,4.59,05/10/2018
305,12,Food & Beverage,Montes Pinot Noir gl,1,5.5,0.95,05/10/2018
305,13,Room revenue,Room Rental Charge,1,131.12,7.42,05/10/2018
305,14,City Tax,City Tax,1,7.48,0,05/10/2018
305,15,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
306,1,Room revenue,Room Rental Charge,1,131.12,7.42,05/10/2018
306,2,City Tax,City Tax,1,7.48,0,05/10/2018
306,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
307,1,Room revenue,Room Rental Charge,1,130.24,7.37,01/10/2018
307,2,City Tax,City Tax,1,7.43,0,01/10/2018
308,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
308,2,City Tax,City Tax,1,7.08,0,07/10/2018
309,1,Room revenue,Room Rental Charge,1,143.1,8.1,01/10/2018
309,2,City Tax,City Tax,1,8.17,0,01/10/2018
310,1,Food & Beverage,Chicken tikka masala,1,16.5,0.93,06/10/2018
310,2,Food & Beverage,Beef panang curry,1,17.5,0.99,06/10/2018
310,3,Food & Beverage,Juicy meatballs,1,7.5,0.42,06/10/2018
310,4,Food & Beverage,Jack Daniels 50ml,3,22.5,3.9,06/10/2018
310,5,Food & Beverage,Ketel One 50ml,1,7.5,1.3,06/10/2018
310,6,Room revenue,Room Rental Charge,1,111,6.28,06/10/2018
310,7,City Tax,City Tax,1,6.34,0,06/10/2018
311,1,Room revenue,Room Rental Charge,1,138.16,7.82,04/10/2018
311,2,City Tax,City Tax,1,7.89,0,04/10/2018
312,1,Room revenue,Room Rental Charge,1,109.12,6.17,07/10/2018
312,2,City Tax,City Tax,1,6.23,0,07/10/2018
313,1,Room revenue,Room Rental Charge,1,109.12,6.17,07/10/2018
313,2,City Tax,City Tax,1,6.23,0,07/10/2018
314,1,City Tax,City Tax,1,8.05,0,02/10/2018
316,1,Room revenue,Room Rental Charge,1,139.92,7.92,01/10/2018
316,2,City Tax,City Tax,1,7.99,0,01/10/2018
316,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,02/10/2018
318,1,City Tax,City Tax,1,4.89,0,06/10/2018
319,1,Room revenue,Room Rental Charge,1,111,6.28,06/10/2018
319,2,City Tax,City Tax,1,6.34,0,06/10/2018
320,1,Room revenue,Room Rental Charge,1,97.68,5.52,06/10/2018
320,2,City Tax,City Tax,1,5.58,0,06/10/2018
320,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,07/10/2018
321,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
321,2,City Tax,City Tax,1,5.48,0,05/10/2018
321,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
321,4,Room revenue,Room Rental Charge,1,124,7.01,06/10/2018
321,5,City Tax,City Tax,1,5.26,0,06/10/2018
321,6,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,07/10/2018
323,1,Room revenue,Room Rental Charge,1,111,6.28,06/10/2018
323,2,City Tax,City Tax,1,6.34,0,06/10/2018
332,1,City Tax,City Tax,1,6.99,0,01/10/2018
333,1,Room revenue,Room Rental Charge,1,189,10.69,03/10/2018
333,2,City Tax,City Tax,1,10.79,0,03/10/2018
337,1,Food & Beverage,Coca Cola reg 0.2ml,2,4.5,0.25,02/10/2018
337,2,Food & Beverage,Cappuccino,3,9,0.5,02/10/2018
337,3,Food & Beverage,Lemonaid Blood Orange,2,7,0.39,02/10/2018
337,4,Food & Beverage,Lemonaid Maracuja,1,3.5,0.19,02/10/2018
337,5,Food & Beverage,Dutch bitterballen,2,15,0.84,02/10/2018
337,6,Food & Beverage,Beef panang curry,5,87.5,4.95,02/10/2018
337,7,Food & Beverage,Grolsch pint,1,6,1.04,02/10/2018
337,8,Food & Beverage,Coca Cola reg 0.2ml,1,2.25,0.12,02/10/2018
337,9,Food & Beverage,Coca Cola diet 0.2ml,2,4.5,0.25,02/10/2018
337,10,Food & Beverage,Cappuccino,2,6,0.33,02/10/2018
337,11,Food & Beverage,Warsteiner 0.0,1,4,0.69,02/10/2018
337,12,Food & Beverage,Sprite 0.2ml,1,2.25,0.12,02/10/2018
337,13,Room revenue,Room Rental Charge,1,166,9.39,02/10/2018
337,14,City Tax,City Tax,1,9.47,0,02/10/2018
338,1,Room revenue,Room Rental Charge,1,124,7.01,07/10/2018
338,2,City Tax,City Tax,1,7.08,0,07/10/2018
342,1,Room revenue,Room Rental Charge,1,149,8.43,05/10/2018
342,2,City Tax,City Tax,1,8.5,0,05/10/2018
346,1,City Tax,City Tax,1,7.62,0,04/10/2018
347,1,Room revenue,Room Rental Charge,1,159,9,01/10/2018
347,2,City Tax,City Tax,1,9.08,0,01/10/2018
348,1,Room revenue,Room Rental Charge,1,111,6.28,06/10/2018
348,2,City Tax,City Tax,1,6.34,0,06/10/2018
349,1,City Tax,City Tax,1,4.89,0,06/10/2018
349,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
350,1,Room revenue,Room Rental Charge,1,117.04,6.62,05/10/2018
350,2,City Tax,City Tax,1,6.68,0,05/10/2018
351,1,Room revenue,Room Rental Charge,1,199,11.26,03/10/2018
351,2,City Tax,City Tax,1,11.36,0,03/10/2018
352,1,City Tax,City Tax,1,4.89,0,06/10/2018
352,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
355,1,City Tax,City Tax,1,5.64,0,07/10/2018
357,1,Room revenue,Room Rental Charge,1,184,10.41,03/10/2018
357,2,City Tax,City Tax,1,10.5,0,03/10/2018
358,1,City Tax,City Tax,1,6.58,0,07/10/2018
359,1,Room revenue,Room Rental Charge,1,119,6.73,07/10/2018
359,2,City Tax,City Tax,1,6.79,0,07/10/2018
362,1,City Tax,City Tax,1,7.62,0,02/10/2018
364,1,Room revenue,Room Rental Charge,1,119,6.73,07/10/2018
364,2,City Tax,City Tax,1,6.79,0,07/10/2018
365,1,City Tax,City Tax,1,5.26,0,06/10/2018
365,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
366,1,Room revenue,Room Rental Charge,1,169,9.56,04/10/2018
366,2,City Tax,City Tax,1,9.65,0,04/10/2018
367,1,City Tax,City Tax,1,8.93,0,03/10/2018
367,2,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
370,1,Room revenue,Room inc. breakfast,1,197.95,11.2,03/10/2018
370,2,City Tax,City Tax,1,10.5,0,03/10/2018
370,3,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
371,1,Room revenue,Room Rental Charge,1,119,6.73,07/10/2018
371,2,City Tax,City Tax,1,6.79,0,07/10/2018
372,1,Room revenue,Room Rental Charge,1,175.12,9.91,03/10/2018
372,2,City Tax,City Tax,1,10,0,03/10/2018
376,1,Room revenue,Room inc. breakfast,1,107.95,6.11,01/10/2018
376,2,City Tax,City Tax,1,3.99,0,01/10/2018
376,3,Reservation Upgrades,Breakfast prebooked,1,0,0,02/10/2018
376,4,Food & Beverage,Shirt Ironed,3,15.75,2.73,02/10/2018
376,5,Room revenue,Room inc. breakfast,1,107.95,6.11,02/10/2018
376,6,City Tax,City Tax,1,3.99,0,02/10/2018
376,7,Reservation Upgrades,Breakfast prebooked,1,0,0,03/10/2018
376,8,Food & Beverage,Chicken yakitori,1,7.5,0.42,03/10/2018
376,9,Food & Beverage,loopuyt,1,3,0.16,03/10/2018
376,10,Food & Beverage,Cappuccino,1,3,0.16,03/10/2018
376,11,Food & Beverage,Sprite 0.2ml,1,2.25,0.12,03/10/2018
376,12,Room revenue,Room inc. breakfast,1,107.95,6.11,03/10/2018
376,13,City Tax,City Tax,1,3.99,0,03/10/2018
376,14,Reservation Upgrades,Breakfast prebooked,1,0,0,04/10/2018
377,1,Room revenue,Room Rental Charge,1,80.1,4.53,07/10/2018
377,2,City Tax,City Tax,1,3.4,0,07/10/2018
377,3,Reservation Upgrades,Late Check out,1,29,1.64,08/10/2018
378,1,Room revenue,Room Rental Charge,1,139,7.86,07/10/2018
378,2,City Tax,City Tax,1,7.93,0,07/10/2018
379,1,Room revenue,Room Rental Charge,1,148.72,8.41,04/10/2018
379,2,City Tax,City Tax,1,8.49,0,04/10/2018
381,1,Room revenue,Room Rental Charge,1,153.12,8.66,02/10/2018
381,2,City Tax,City Tax,1,8.74,0,02/10/2018
382,1,Room revenue,Room Rental Charge,1,148.72,8.41,04/10/2018
382,2,City Tax,City Tax,1,8.49,0,04/10/2018
383,1,Room revenue,Room Rental Charge,1,97.68,5.52,06/10/2018
383,2,City Tax,City Tax,1,5.58,0,06/10/2018
384,1,Room revenue,Room Rental Charge,1,185,10.47,03/10/2018
384,2,City Tax,City Tax,1,10.56,0,03/10/2018
384,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,04/10/2018
385,1,Room revenue,Room Rental Charge,1,119,6.73,06/10/2018
385,2,City Tax,City Tax,1,6.79,0,06/10/2018
386,1,City Tax,City Tax,1,5.64,0,06/10/2018
397,1,Room revenue,Room Rental Charge,1,97.68,5.52,06/10/2018
397,2,City Tax,City Tax,1,5.58,0,06/10/2018
397,3,Room revenue,Room Rental Charge,1,104.72,5.92,07/10/2018
397,4,City Tax,City Tax,1,5.98,0,07/10/2018
398,1,City Tax,City Tax,1,7.71,0,01/10/2018
399,1,Room revenue,Room Rental Charge,1,119,6.73,06/10/2018
399,2,City Tax,City Tax,1,6.79,0,06/10/2018
400,1,Room revenue,Room Rental Charge,1,157,8.88,04/10/2018
400,2,City Tax,City Tax,1,8.96,0,04/10/2018
402,1,Room revenue,Room Rental Charge,1,112.64,6.37,05/10/2018
402,2,City Tax,City Tax,1,6.43,0,05/10/2018
402,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
403,1,Room revenue,Room inc. breakfast,1,157.95,8.94,05/10/2018
403,2,City Tax,City Tax,1,8.22,0,05/10/2018
403,3,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
404,1,Room revenue,Room Rental Charge,1,108.24,6.12,05/10/2018
404,2,City Tax,City Tax,1,4.6,0,05/10/2018
404,3,Room revenue,Room Rental Charge,1,91.52,5.18,06/10/2018
404,4,City Tax,City Tax,1,3.89,0,06/10/2018
405,1,Room revenue,Room Rental Charge,1,108.24,6.12,05/10/2018
405,2,City Tax,City Tax,1,4.6,0,05/10/2018
405,3,Room revenue,Room Rental Charge,1,91.52,5.18,06/10/2018
405,4,City Tax,City Tax,1,3.89,0,06/10/2018
406,1,Room revenue,Room Rental Charge,1,108.24,6.12,05/10/2018
406,2,City Tax,City Tax,1,4.6,0,05/10/2018
406,3,Room revenue,Room Rental Charge,1,91.52,5.18,06/10/2018
406,4,City Tax,City Tax,1,3.89,0,06/10/2018
407,1,Room revenue,Room Rental Charge,1,108.24,6.12,05/10/2018
407,2,City Tax,City Tax,1,4.6,0,05/10/2018
407,3,Room revenue,Room Rental Charge,1,91.52,5.18,06/10/2018
407,4,City Tax,City Tax,1,3.89,0,06/10/2018
408,1,City Tax,City Tax,1,6.99,0,01/10/2018
409,1,City Tax,City Tax,1,6.5,0,01/10/2018
410,1,Room revenue,Room Rental Charge,1,119,6.73,07/10/2018
410,2,City Tax,City Tax,1,6.79,0,07/10/2018
411,1,Room revenue,Room Rental Charge,1,199,11.26,03/10/2018
411,2,City Tax,City Tax,1,11.36,0,03/10/2018
412,1,Room revenue,Room Rental Charge,1,199,11.26,03/10/2018
412,2,City Tax,City Tax,1,11.36,0,03/10/2018
415,1,Room revenue,Room Rental Charge,1,126.72,7.17,01/10/2018
415,2,City Tax,City Tax,1,7.23,0,01/10/2018
416,1,City Tax,City Tax,1,6.99,0,01/10/2018
417,1,Room revenue,Room Rental Charge,1,159,9,01/10/2018
417,2,City Tax,City Tax,1,9.08,0,01/10/2018
418,1,Room revenue,Room Rental Charge,1,106.2,6.01,01/10/2018
418,2,City Tax,City Tax,1,4.51,0,01/10/2018
421,1,City Tax,City Tax,1,5.64,0,07/10/2018
422,1,Room revenue,Room Rental Charge,1,113.52,6.42,05/10/2018
422,2,City Tax,City Tax,1,4.82,0,05/10/2018
422,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
423,1,Room revenue,Room Rental Charge,1,185,10.47,03/10/2018
423,2,City Tax,City Tax,1,10.56,0,03/10/2018
424,1,Room revenue,Room Rental Charge,1,164,9.28,02/10/2018
424,2,City Tax,City Tax,1,9.36,0,02/10/2018
427,1,Room revenue,Room Rental Charge,1,158.4,8.96,03/10/2018
427,2,City Tax,City Tax,1,9.04,0,03/10/2018
428,1,Room revenue,Room Rental Charge,1,153,8.66,04/10/2018
428,2,City Tax,City Tax,1,8.73,0,04/10/2018
433,1,Food & Beverage,Grolsch pint,1,6,1.04,07/10/2018
433,2,Food & Beverage,Grolsch pint,1,6,1.04,07/10/2018
